FileName,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,57,248,102,7442,47,128,4,345,7421,False,False,25521,3482801626,120,21,0.0,0,0.32545999999999997,0.14184307497926052,6995480,1418430749
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,55,115,157,1795,11,8,9,977,8689,False,False,15210,798504493,6300,5,0.0,0,0.6358699999999999,0.024238763703033326,394900,242387637
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,61,465,648,9361,32,2,9,788,7429,False,True,35828,2962295006,8460,71,0.0,0,0.9968299999999999,0.19540658127516505,28365000,1954065812
vdb_random-100-match-kw-small-vocab-no-filters,AUTOINDEX,63,510,143,5352,10,8,7,873,6056,True,True,84173,7252960801,4290,33,0.0,0,0.24986,0.022735911095514892,1000000,227359110
vdb_random-100-match-kw-small-vocab-no-filters,AUTOINDEX,12,401,499,1472,53,4,1,807,3170,True,True,61587,8860582042,8821,82,0.0,0,0.25088999999999995,0.01841870401985943,1000000,184187040
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,51,176,286,5449,45,32,8,126,1881,False,False,56960,3880017664,1674,39,0.0,0,0.15267000000000003,0.04102928843349216,4904100,410292884
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,25,143,415,1181,71,8,6,602,7982,True,True,57216,314015295,3607,34,0.0,0,0.08922999999999999,0.00813743034377694,1677020,81374303
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,56,52,744,4782,59,128,10,172,9529,False,False,48617,3560033330,9419,21,0.0,0,0.9750400000000001,0.046986251557245846,5642760,469862515
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,61,408,564,1343,41,128,2,973,7193,False,True,73678,4206414855,5034,57,0.0,0,0.9944,0.17302197469398378,24888000,1730219746
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,44,11,207,5979,79,8,2,286,8094,True,True,49407,4748074692,232,84,0.0,0,0.05657,0.03677413966506718,9446820,367741396
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,21,428,757,4947,100,16,3,601,8206,False,True,23991,7750139516,327,6,0.0,0,0.99997,0.0987229473888874,1000000,987229473
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,39,67,213,2067,55,8,6,434,6061,True,True,74186,900117578,4969,92,0.0,0,0.09061999999999999,0.027583415061235423,2273700,275834150
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,48,482,819,5277,23,128,1,771,8323,False,False,74376,6670703270,4995,17,0.0,0,0.9986,0.0052633482497185455,7710,52633482
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,51,314,417,8630,63,64,8,244,1908,True,True,13598,7464797217,5052,95,0.0,0,0.9758300000000001,0.05173013405874371,10873800,517301340
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,37,351,684,6113,97,4,7,407,9919,True,True,6221,6566156967,2117,22,0.0,0,0.9754200000000001,0.04984118905849752,11859220,498411890
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,47,313,293,1908,11,1,4,706,4483,True,True,95243,6440263346,1191,26,0.0,0,0.048889999999999996,0.002603351231664419,419760,26033512
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,24,192,235,6193,68,8,3,446,2522,True,True,55759,2127708567,7841,92,0.0,0,0.8175600000000001,0.05617098896764219,4608000,561709889
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,39,329,131,1131,79,64,1,158,3077,True,True,26371,7383886345,8397,19,0.0,0,0.97572,0.004278309876099229,1580,42783098
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,48,345,628,1340,15,64,5,666,1136,True,True,98365,9205453513,3985,87,0.0,0,0.16971000000000003,0.023485876433551305,402000,234858764
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,23,283,376,6400,84,2,4,584,7727,False,False,53030,7499211585,1846,41,0.0,0,0.99997,0.090641221543774,10752000,906412215
vdb_random-100-match-kw-small-vocab-no-filters,FLAT,54,192,625,2710,60,32,2,913,6742,False,True,39730,2310913855,4144,19,0.0,0,0.99997,0.0987094534561038,1000000,987094534
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,23,40,222,8543,18,64,8,294,8633,False,True,14798,9355288102,8532,52,0.0,0,0.33646000000000004,0.0568718391936272,3075480,568718391
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,20,294,803,1010,31,2,5,307,3012,True,True,81437,8867001020,4753,73,0.0,0,0.81901,0.0091005886439234,626200,91005886
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,9,22,546,3791,18,32,6,743,1407,True,False,2473,3966590892,2416,51,0.0,0,0.12709,0.04263144675642252,1364760,426314467
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,13,374,249,1298,86,16,3,769,2266,False,False,19598,8958624579,922,88,0.0,0,0.9756599999999999,0.025374407693743703,2232560,253744076
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,7,24,647,6826,64,16,3,207,9247,True,True,79657,8095568125,2890,59,0.0,0,0.99997,0.08822845402173692,8737280,882284540
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,57,309,785,5183,58,64,9,544,1713,False,True,93935,3363017755,6512,73,0.0,0,0.9747299999999999,0.046759135555475936,6012280,467591355
vdb_random-100-match-kw-small-vocab-no-filters,IVF_PQ,21,111,151,1967,55,128,8,447,2517,False,True,53872,7591834217,7975,74,0.0,0,0.75432,0.0385807057376951,2163700,385807057
