FileName,SIZE,DIM,LID,Sum_K_MinDist,Sum_K_MaxDist,Sum_K_StdDist,q_SIZE,q_K_MinRatio,q_K_MaxRatio,q_K_MeanRatio,q_K_StdRatio,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts,average_construct_dc_counts,average_search_dc_counts,whole_search_time
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,SCANN,33,417,385,659,22,32,7,606,2928,True,False,71210,6188298631,8555,2,0.0,0,0.9978,0.0052097226260229,6060,52097226,1,5210,52.097226260229
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_PQ,11,157,702,3299,96,16,2,135,166,True,False,14233,8083808204,9920,73,0.0,0,0.06005,0.0398462110664695,6334080,398462110,7,39847,398.46211066469505
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,FLAT,61,364,462,2563,27,64,4,669,4902,False,True,95493,7701287312,1548,31,0.0,0,0.99997,0.0931441818829625,1000000,931441818,2,93145,931.441818829625
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,AUTOINDEX,40,361,177,8367,65,8,5,886,3988,True,False,29189,3702488582,633,61,0.0,0,0.2520199999999999,0.0200798564823344,1000000,200798564,2,20080,200.798564823344
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,HNSW,14,489,427,362,85,8,1,302,4751,True,True,69996,1141127077,7859,7,0.0,0,0.8021299999999999,0.0448255306342616,6846000,448255306,7,44826,448.255306342616
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,FLAT,48,98,766,6504,18,64,5,637,2334,False,True,12891,6160686256,8318,81,0.0,0,0.99997,0.0937166575109586,1000000,937166575,2,93717,937.166575109586
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_SQ8,16,289,692,4549,5,2,2,698,4133,False,True,10411,6967362959,921,52,0.0,0,0.62819,0.0191734505584463,454900,191734505,1,19174,191.73450558446302
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_FLAT,30,387,538,2875,9,128,2,584,9906,False,True,50343,5808547742,288,84,0.0,0,0.66092,0.0263223396381363,517500,263223396,1,26323,263.223396381363
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,AUTOINDEX,25,495,175,5729,80,8,2,980,7515,False,True,94818,986052692,941,86,0.0,0,0.24908,0.0181494241580366,1000000,181494241,2,18150,181.49424158036598
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,FLAT,14,126,361,3634,63,16,7,716,3932,True,False,42293,8795438628,4939,3,0.0,0,0.99997,0.0923234269488602,1000000,923234269,2,92324,923.234269488602
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,SCANN,57,265,833,6283,25,8,4,893,9540,True,False,48428,1755551207,9024,43,0.0,0,0.99913,0.0059708565473556,8930,59708565,1,5971,59.708565473556
vdb_random-100-match-kw-small-vocab-no-filters,1000000.0,256.0,43.23654372151132,7.7945451736450195,10.403764724731444,0.3438114821910858,10000.0,0.9198555946350098,0.9468914866447448,0.9368261694908142,0.0037858658470213,IVF_FLAT,8,472,885,6966,45,4,9,908,2576,False,False,66247,268873504,427,10,0.0,0,0.99997,0.0786811766214668,6269400,786811766,7,78682,786.811766214668
